beta_max,CS0
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
1.2684323441339134,6.301677037654089
